Transaction_Date,Transanction_Number,Product_ID,Cash_or_Card,Loyalty_Number,Sales_Before_Discount
"Tue, August 23, 2022",230822012,Bar-Citrus_Breeze-2x,1,1001972.0,2.02
"Tue, August 23, 2022",230822012,Bar-Cedarwood_Forest-2x,1,1001972.0,6.1
"Tue, August 23, 2022",230822012,Bar-Ocean_Mist-4x,1,1001972.0,23.25
"Tue, August 23, 2022",230822013,Bar-Vanilla_Bean-4x,2,1005041.0,53.22
"Tue, August 23, 2022",230822013,Liquid-Ocean_Mist-0.5L,2,1005041.0,11.64
"Tue, August 23, 2022",230822014,Bar-Eucalyptus_Mint-2x,2,1004766.0,6.23
"Tue, August 23, 2022",230822014,Liquid-Citrus_Breeze-0.25L,2,1004766.0,1.46
"Tue, August 23, 2022",230822014,Liquid-Coconut_Dream-0.25L,2,1004766.0,9.52
"Tue, August 23, 2022",230822015,Bar-Cedarwood_Forest-1x,2,,2.18
"Tue, August 23, 2022",230822015,Liquid-Ocean_Mist-1L,2,,18.36
"Tue, August 23, 2022",230822016,Bar-Sandalwood_Spice-1x,2,,7.5
"Tue, August 23, 2022",230822016,Bar-Ocean_Mist-4x,2,,13.95
"Tue, August 23, 2022",230822017,Bar-Rose_Garden-4x,1,1001299.0,33.48
"Tue, August 23, 2022",230822017,Bar-Sandalwood_Spice-4x,1,1001299.0,39.95
"Tue, August 23, 2022",230822017,Liquid-Ocean_Mist-1L,1,1001299.0,13.77
"Tue, August 23, 2022",230822018,Liquid-Vanilla_Bean-1L,1,1006744.0,50.0
"Tue, August 23, 2022",230822019,Liquid-Vanilla_Bean-0.5L,1,,36.75
"Tue, August 23, 2022",230822020,Bar-Citrus_Breeze-1x,1,1008846.0,0.81
"Tue, August 23, 2022",230822020,Liquid-Citrus_Breeze-0.5L,1,1008846.0,9.92
"Tue, August 23, 2022",230822021,Liquid-Sandalwood_Spice-0.25L,1,1003348.0,21.25
"Tue, August 23, 2022",230822021,Liquid-Lavender_Fields-0.5L,1,1003348.0,9.9
"Tue, August 23, 2022",230822022,Bar-Eucalyptus_Mint-1x,1,1008276.0,13.96
"Tue, August 23, 2022",230822023,Bar-Rose_Garden-1x,1,1002397.0,9.8
"Tue, August 23, 2022",230822023,Liquid-Lavender_Fields-0.25L,1,1002397.0,6.9
"Tue, August 23, 2022",230822024,Bar-Vanilla_Bean-2x,2,1009056.0,20.58
"Tue, August 23, 2022",230822025,Liquid-Lavender_Fields-1L,2,,16.18
"Tue, August 23, 2022",230822025,Liquid-Lavender_Fields-1L,2,,24.27
"Tue, August 23, 2022",230822026,Liquid-Coconut_Dream-1L,1,,37.5
"Tue, August 23, 2022",230822027,Liquid-Citrus_Breeze-0.25L,1,,5.84
"Tue, August 23, 2022",230822027,Liquid-Vanilla_Bean-0.25L,1,,4.61
"Tue, August 23, 2022",230822028,Bar-Ocean_Mist-1x,2,,2.4
"Tue, August 23, 2022",230822028,Liquid-Eucalyptus_Mint-0.5L,2,,26.64
"Tue, August 23, 2022",230822028,Liquid-Vanilla_Bean-0.5L,2,,14.7
"Tue, August 23, 2022",230822029,Bar-Fresh_Rain-4x,1,,8.56
"Tue, August 23, 2022",230822029,Liquid-Coconut_Dream-0.5L,1,,8.24
"Tue, August 23, 2022",230822030,Bar-Citrus_Breeze-1x,2,1003050.0,4.05
"Tue, August 23, 2022",230822030,Bar-Sandalwood_Spice-1x,2,1003050.0,7.5
"Tue, August 23, 2022",230822031,Liquid-Ocean_Mist-0.25L,1,,6.2
"Tue, August 23, 2022",230822032,Liquid-Fresh_Rain-0.25L,1,1009517.0,1.43
"Tue, August 23, 2022",230822033,Bar-Citrus_Breeze-1x,2,1009258.0,1.62
"Tue, August 23, 2022",230822033,Bar-Lavender_Fields-4x,2,1009258.0,10.2
"Tue, August 23, 2022",230822033,Liquid-Sandalwood_Spice-1L,2,1009258.0,26.38
"Tue, August 23, 2022",230822034,Bar-Vanilla_Bean-4x,1,1003708.0,17.74
"Tue, August 23, 2022",230822035,Bar-Lavender_Fields-1x,2,1002954.0,3.54
"Tue, August 23, 2022",230822035,Liquid-Eucalyptus_Mint-0.5L,2,1002954.0,26.64
"Tue, August 23, 2022",230822036,Bar-Sandalwood_Spice-4x,2,,31.96
"Tue, August 23, 2022",230822036,Liquid-Sandalwood_Spice-1L,2,,39.57
"Tue, August 23, 2022",230822037,Bar-Ocean_Mist-1x,1,1006535.0,1.2
"Tue, August 23, 2022",230822037,Liquid-Eucalyptus_Mint-0.25L,1,1006535.0,13.5
"Tue, August 23, 2022",230822038,Bar-Citrus_Breeze-2x,1,,8.08
"Tue, August 23, 2022",230822038,Liquid-Citrus_Breeze-1L,1,,17.76
"Tue, August 23, 2022",230822039,Bar-Eucalyptus_Mint-4x,1,1005427.0,24.9
"Tue, August 23, 2022",230822039,Liquid-Coconut_Dream-0.5L,1,1005427.0,12.36
"Tue, August 23, 2022",230822039,Liquid-Fresh_Rain-1L,1,1005427.0,8.15
"Tue, August 23, 2022",230822040,Liquid-Cedarwood_Forest-1L,2,1007788.0,20.28
"Tue, August 23, 2022",230822041,Bar-Lavender_Fields-4x,1,,15.3
"Tue, August 23, 2022",230822041,Liquid-Citrus_Breeze-0.25L,1,,2.92
"Tue, August 23, 2022",230822041,Liquid-Lavender_Fields-0.5L,1,,4.95
"Tue, August 23, 2022",230822042,Bar-Rose_Garden-1x,1,,4.9
"Tue, August 23, 2022",230822042,Bar-Sandalwood_Spice-2x,1,,15.14
"Tue, August 23, 2022",230822042,Bar-Citrus_Breeze-4x,1,,16.24
"Tue, August 23, 2022",230822043,Liquid-Sandalwood_Spice-0.25L,1,,4.25
"Tue, August 23, 2022",230822043,Liquid-Coconut_Dream-1L,1,,7.5
"Tue, August 23, 2022",230822044,Bar-Ocean_Mist-2x,1,1004310.0,4.08
"Tue, August 23, 2022",230822044,Bar-Cedarwood_Forest-4x,1,1004310.0,21.2
"Tue, August 23, 2022",230822044,Liquid-Lavender_Fields-0.5L,1,1004310.0,14.85
"Tue, August 23, 2022",230822045,Bar-Cedarwood_Forest-1x,1,1003043.0,6.54
"Tue, August 23, 2022",230822045,Bar-Citrus_Breeze-2x,1,1003043.0,2.02
"Tue, August 23, 2022",230822046,Bar-Coconut_Dream-1x,1,1005660.0,13.7
"Tue, August 23, 2022",230822046,Liquid-Sandalwood_Spice-1L,1,1005660.0,52.76
"Tue, August 23, 2022",230822047,Bar-Cedarwood_Forest-2x,1,,9.15
"Tue, August 23, 2022",230822047,Liquid-Ocean_Mist-0.5L,1,,8.73
"Tue, August 23, 2022",230822048,Bar-Eucalyptus_Mint-2x,1,1002181.0,31.15
"Tue, August 23, 2022",230822048,Liquid-Eucalyptus_Mint-1L,1,1002181.0,66.35
"Tue, August 23, 2022",230822049,Bar-Sandalwood_Spice-4x,2,,23.97
"Tue, August 23, 2022",230822049,Liquid-Sandalwood_Spice-1L,2,,52.76
"Tue, August 23, 2022",230822049,Liquid-Cedarwood_Forest-1L,2,,20.28
"Tue, August 23, 2022",230822050,Bar-Rose_Garden-2x,1,1001789.0,12.68
"Tue, August 23, 2022",230822050,Liquid-Eucalyptus_Mint-0.25L,1,1001789.0,9.0
"Tue, August 23, 2022",230822051,Bar-Sandalwood_Spice-1x,2,,18.75
"Tue, August 23, 2022",230822051,Bar-Sandalwood_Spice-2x,2,,22.71
"Tue, August 23, 2022",230822052,Liquid-Fresh_Rain-1L,1,1007951.0,8.15
"Tue, August 23, 2022",230822052,Liquid-Rose_Garden-1L,1,1007951.0,47.4
"Tue, August 23, 2022",230822053,Liquid-Lavender_Fields-0.25L,1,1001433.0,11.5
"Tue, August 23, 2022",230822054,Bar-Citrus_Breeze-1x,1,1006913.0,0.81
"Tue, August 23, 2022",230822054,Bar-Sandalwood_Spice-4x,1,1006913.0,23.97
"Tue, August 23, 2022",230822055,Bar-Vanilla_Bean-2x,1,1005872.0,27.44
"Tue, August 23, 2022",230822055,Liquid-Sandalwood_Spice-0.5L,1,1005872.0,9.56
"Tue, August 23, 2022",230822055,Liquid-Rose_Garden-1L,1,1005872.0,23.7
"Tue, August 23, 2022",230822056,Bar-Coconut_Dream-2x,1,1009610.0,4.32
"Tue, August 23, 2022",230822056,Liquid-Cedarwood_Forest-0.5L,1,1009610.0,21.95
"Tue, August 23, 2022",230822057,Bar-Vanilla_Bean-1x,1,1000271.0,7.28
"Tue, August 23, 2022",230822057,Bar-Rose_Garden-2x,1,1000271.0,9.51
"Tue, August 23, 2022",230822058,Bar-Lavender_Fields-2x,1,1001259.0,4.82
"Tue, August 23, 2022",230822058,Liquid-Eucalyptus_Mint-1L,1,1001259.0,53.08
"Tue, August 23, 2022",230822059,Bar-Rose_Garden-4x,2,,16.74
"Tue, August 23, 2022",230822060,Liquid-Ocean_Mist-0.25L,1,1009270.0,3.1
"Tue, August 23, 2022",230822061,Liquid-Coconut_Dream-0.25L,2,1008143.0,7.14
"Wed, August 24, 2022",240822001,Liquid-Ocean_Mist-0.25L,1,1003421.0,6.2
"Wed, August 24, 2022",240822001,Liquid-Sandalwood_Spice-0.5L,1,1003421.0,28.68
"Wed, August 24, 2022",240822002,Liquid-Vanilla_Bean-0.25L,2,1008139.0,13.83
"Wed, August 24, 2022",240822002,Liquid-Lavender_Fields-1L,2,1008139.0,8.09
"Wed, August 24, 2022",240822003,Bar-Sandalwood_Spice-2x,2,1001934.0,30.28
"Wed, August 24, 2022",240822003,Bar-Cedarwood_Forest-4x,2,1001934.0,26.5
"Wed, August 24, 2022",240822004,Liquid-Lavender_Fields-0.5L,1,1006996.0,19.8
"Wed, August 24, 2022",240822005,Bar-Citrus_Breeze-1x,2,,3.24
"Wed, August 24, 2022",240822005,Bar-Ocean_Mist-4x,2,,9.3
"Wed, August 24, 2022",240822006,Bar-Citrus_Breeze-4x,1,1000019.0,16.24
"Wed, August 24, 2022",240822007,Bar-Sandalwood_Spice-4x,2,1003979.0,15.98
"Wed, August 24, 2022",240822008,Liquid-Cedarwood_Forest-0.5L,1,1005055.0,4.39
"Wed, August 24, 2022",240822008,Liquid-Rose_Garden-1L,1,1005055.0,35.55
"Wed, August 24, 2022",240822008,Liquid-Sandalwood_Spice-1L,1,1005055.0,39.57
"Wed, August 24, 2022",240822009,Bar-Cedarwood_Forest-1x,2,,2.18
"Wed, August 24, 2022",240822009,Bar-Citrus_Breeze-4x,2,,16.24
"Wed, August 24, 2022",240822009,Liquid-Citrus_Breeze-0.5L,2,,12.4
"Wed, August 24, 2022",240822010,Liquid-Sandalwood_Spice-0.5L,1,1005888.0,47.8
"Wed, August 24, 2022",240822011,Bar-Citrus_Breeze-4x,2,1009747.0,16.24
"Wed, August 24, 2022",240822012,Bar-Eucalyptus_Mint-2x,1,1007251.0,18.69
"Wed, August 24, 2022",240822012,Bar-Sandalwood_Spice-4x,1,1007251.0,23.97
"Wed, August 24, 2022",240822013,Bar-Eucalyptus_Mint-2x,1,1003551.0,6.23
"Wed, August 24, 2022",240822014,Bar-Rose_Garden-4x,2,1001942.0,16.74
"Wed, August 24, 2022",240822014,Bar-Coconut_Dream-4x,2,1001942.0,38.52
"Wed, August 24, 2022",240822015,Bar-Ocean_Mist-2x,2,1007875.0,4.08
"Wed, August 24, 2022",240822015,Liquid-Citrus_Breeze-0.5L,2,1007875.0,4.96
"Wed, August 24, 2022",240822016,Bar-Vanilla_Bean-2x,2,,13.72
"Wed, August 24, 2022",240822017,Bar-Sandalwood_Spice-1x,1,,11.25
"Wed, August 24, 2022",240822018,Liquid-Lavender_Fields-0.25L,1,,6.9
"Wed, August 24, 2022",240822018,Liquid-Ocean_Mist-0.25L,1,,6.2
"Wed, August 24, 2022",240822018,Liquid-Coconut_Dream-1L,1,,22.5
"Wed, August 24, 2022",240822019,Bar-Lavender_Fields-4x,2,,25.5
"Wed, August 24, 2022",240822020,Bar-Rose_Garden-1x,1,1007857.0,12.25
"Wed, August 24, 2022",240822020,Bar-Cedarwood_Forest-2x,1,1007857.0,3.05
"Wed, August 24, 2022",240822020,Liquid-Cedarwood_Forest-0.5L,1,1007857.0,4.39
"Wed, August 24, 2022",240822021,Bar-Sandalwood_Spice-4x,1,1001864.0,31.96
"Wed, August 24, 2022",240822021,Liquid-Vanilla_Bean-1L,1,1001864.0,50.0
"Wed, August 24, 2022",240822022,Liquid-Rose_Garden-0.5L,1,,21.15
"Wed, August 24, 2022",240822023,Liquid-Coconut_Dream-1L,2,1006743.0,22.5
"Wed, August 24, 2022",240822024,Bar-Sandalwood_Spice-2x,1,,15.14
"Wed, August 24, 2022",240822024,Bar-Cedarwood_Forest-2x,1,,12.2
"Wed, August 24, 2022",240822025,Bar-Ocean_Mist-2x,2,1004932.0,4.08
"Wed, August 24, 2022",240822025,Liquid-Ocean_Mist-1L,2,1004932.0,13.77
"Wed, August 24, 2022",240822026,Bar-Vanilla_Bean-2x,2,1001855.0,6.86
"Wed, August 24, 2022",240822027,Bar-Eucalyptus_Mint-2x,2,1000770.0,6.23
"Wed, August 24, 2022",240822027,Liquid-Lavender_Fields-1L,2,1000770.0,8.09
"Wed, August 24, 2022",240822028,Bar-Eucalyptus_Mint-4x,1,1004788.0,41.5
"Wed, August 24, 2022",240822028,Bar-Coconut_Dream-4x,1,1004788.0,28.89
"Wed, August 24, 2022",240822029,Liquid-Fresh_Rain-0.5L,2,,6.75
"Wed, August 24, 2022",240822029,Liquid-Sandalwood_Spice-0.5L,2,,47.8
"Wed, August 24, 2022",240822029,Liquid-Coconut_Dream-1L,2,,37.5
"Wed, August 24, 2022",240822030,Bar-Coconut_Dream-2x,1,1006528.0,8.64
"Wed, August 24, 2022",240822030,Liquid-Lavender_Fields-0.5L,1,1006528.0,14.85
"Wed, August 24, 2022",240822031,Bar-Lavender_Fields-1x,1,,7.08
"Wed, August 24, 2022",240822031,Bar-Vanilla_Bean-4x,1,,70.96
"Wed, August 24, 2022",240822031,Liquid-Eucalyptus_Mint-0.5L,1,,17.76
"Wed, August 24, 2022",240822032,Liquid-Ocean_Mist-0.5L,2,1004507.0,14.55
"Wed, August 24, 2022",240822033,Bar-Ocean_Mist-4x,2,1002093.0,13.95
"Wed, August 24, 2022",240822033,Liquid-Fresh_Rain-0.25L,2,1002093.0,2.86
"Wed, August 24, 2022",240822033,Liquid-Cedarwood_Forest-0.25L,2,1002093.0,1.56
"Wed, August 24, 2022",240822034,Liquid-Vanilla_Bean-0.25L,2,1005406.0,9.22
"Wed, August 24, 2022",240822034,Liquid-Rose_Garden-0.5L,2,1005406.0,28.2
"Wed, August 24, 2022",240822035,Bar-Ocean_Mist-1x,2,1003812.0,4.8
"Wed, August 24, 2022",240822035,Liquid-Ocean_Mist-0.5L,2,1003812.0,11.64
"Wed, August 24, 2022",240822036,Bar-Sandalwood_Spice-1x,2,1003780.0,15.0
"Wed, August 24, 2022",240822036,Bar-Rose_Garden-2x,2,1003780.0,3.17
"Wed, August 24, 2022",240822036,Liquid-Citrus_Breeze-0.5L,2,1003780.0,2.48
"Wed, August 24, 2022",240822037,Liquid-Rose_Garden-0.5L,1,1005233.0,7.05
"Wed, August 24, 2022",240822037,Liquid-Ocean_Mist-1L,1,1005233.0,22.95
"Wed, August 24, 2022",240822038,Liquid-Eucalyptus_Mint-0.5L,1,1003627.0,35.52
"Wed, August 24, 2022",240822038,Liquid-Vanilla_Bean-0.5L,1,1003627.0,14.7
"Wed, August 24, 2022",240822039,Bar-Vanilla_Bean-1x,2,1008485.0,14.56
"Wed, August 24, 2022",240822039,Liquid-Fresh_Rain-1L,2,1008485.0,8.15
"Wed, August 24, 2022",240822040,Bar-Sandalwood_Spice-2x,1,,22.71
"Wed, August 24, 2022",240822041,Bar-Citrus_Breeze-4x,1,,4.06
"Wed, August 24, 2022",240822041,Bar-Cedarwood_Forest-4x,1,,10.6
"Wed, August 24, 2022",240822042,Bar-Sandalwood_Spice-2x,1,1009799.0,22.71
"Wed, August 24, 2022",240822043,Bar-Fresh_Rain-4x,1,1006725.0,21.4
"Wed, August 24, 2022",240822043,Bar-Coconut_Dream-4x,1,1006725.0,48.15
"Wed, August 24, 2022",240822044,Bar-Fresh_Rain-2x,1,,7.56
"Wed, August 24, 2022",240822044,Liquid-Lavender_Fields-1L,1,,16.18
"Wed, August 24, 2022",240822045,Liquid-Vanilla_Bean-0.25L,2,1003640.0,4.61
"Wed, August 24, 2022",240822046,Liquid-Fresh_Rain-1L,2,1006338.0,16.3
"Wed, August 24, 2022",240822047,Liquid-Ocean_Mist-0.25L,2,1006959.0,3.1
"Wed, August 24, 2022",240822048,Bar-Lavender_Fields-4x,1,1003181.0,5.1
"Wed, August 24, 2022",240822048,Bar-Cedarwood_Forest-4x,1,1003181.0,15.9
"Wed, August 24, 2022",240822049,Bar-Eucalyptus_Mint-2x,2,1000972.0,12.46
"Wed, August 24, 2022",240822049,Liquid-Sandalwood_Spice-0.5L,2,1000972.0,38.24
"Wed, August 24, 2022",240822049,Liquid-Rose_Garden-1L,2,1000972.0,47.4
"Wed, August 24, 2022",240822050,Bar-Citrus_Breeze-2x,1,1002901.0,8.08
"Wed, August 24, 2022",240822050,Liquid-Fresh_Rain-0.25L,1,1002901.0,2.86
"Wed, August 24, 2022",240822051,Liquid-Ocean_Mist-0.25L,2,,1.55
"Wed, August 24, 2022",240822051,Liquid-Fresh_Rain-0.5L,2,,4.5
"Wed, August 24, 2022",240822052,Bar-Ocean_Mist-2x,1,1008342.0,8.16
"Wed, August 24, 2022",240822052,Bar-Coconut_Dream-4x,1,1008342.0,48.15
"Wed, August 24, 2022",240822053,Bar-Lavender_Fields-4x,1,1005753.0,25.5
"Wed, August 24, 2022",240822053,Liquid-Vanilla_Bean-1L,1,1005753.0,25.0
"Wed, August 24, 2022",240822054,Liquid-Rose_Garden-0.5L,2,1009577.0,28.2
"Wed, August 24, 2022",240822055,Liquid-Ocean_Mist-0.5L,2,1007136.0,5.82
"Wed, August 24, 2022",240822055,Liquid-Rose_Garden-1L,2,1007136.0,59.25
"Wed, August 24, 2022",240822055,Liquid-Coconut_Dream-1L,2,1007136.0,7.5
"Wed, August 24, 2022",240822056,Liquid-Sandalwood_Spice-0.25L,2,1003196.0,17.0
"Wed, August 24, 2022",240822056,Liquid-Coconut_Dream-0.25L,2,1003196.0,11.9
"Wed, August 24, 2022",240822057,Bar-Vanilla_Bean-4x,2,,88.7
"Wed, August 24, 2022",240822058,Bar-Vanilla_Bean-2x,2,,34.3
"Wed, August 24, 2022",240822058,Bar-Fresh_Rain-4x,2,,4.28
"Thu, August 25, 2022",250822001,Liquid-Citrus_Breeze-1L,1,1001990.0,5.92
"Thu, August 25, 2022",250822002,Liquid-Fresh_Rain-0.5L,2,1002956.0,9.0
"Thu, August 25, 2022",250822002,Liquid-Ocean_Mist-1L,2,1002956.0,22.95
"Thu, August 25, 2022",250822003,Liquid-Lavender_Fields-0.25L,1,1001180.0,4.6
"Thu, August 25, 2022",250822003,Liquid-Rose_Garden-1L,1,1001180.0,35.55
"Thu, August 25, 2022",250822004,Bar-Eucalyptus_Mint-1x,1,1006554.0,3.49
"Thu, August 25, 2022",250822004,Liquid-Cedarwood_Forest-0.5L,1,1006554.0,4.39
"Thu, August 25, 2022",250822005,Liquid-Sandalwood_Spice-0.25L,1,1001385.0,17.0
"Thu, August 25, 2022",250822006,Bar-Eucalyptus_Mint-2x,1,1008816.0,6.23
"Thu, August 25, 2022",250822006,Liquid-Cedarwood_Forest-0.25L,1,1008816.0,7.8
"Thu, August 25, 2022",250822007,Bar-Lavender_Fields-2x,2,1007711.0,4.82
"Thu, August 25, 2022",250822008,Bar-Vanilla_Bean-1x,2,1007650.0,3.64
"Thu, August 25, 2022",250822008,Bar-Vanilla_Bean-2x,2,1007650.0,27.44
"Thu, August 25, 2022",250822008,Liquid-Sandalwood_Spice-1L,2,1007650.0,39.57
"Thu, August 25, 2022",250822009,Bar-Sandalwood_Spice-4x,2,1004921.0,23.97
"Thu, August 25, 2022",250822009,Liquid-Coconut_Dream-1L,2,1004921.0,37.5
"Thu, August 25, 2022",250822010,Bar-Lavender_Fields-1x,1,,5.31
"Thu, August 25, 2022",250822010,Bar-Fresh_Rain-2x,1,,3.78
"Thu, August 25, 2022",250822011,Bar-Lavender_Fields-4x,1,1007858.0,5.1
"Thu, August 25, 2022",250822012,Liquid-Coconut_Dream-0.25L,2,1006199.0,7.14
"Thu, August 25, 2022",250822013,Bar-Cedarwood_Forest-1x,1,1001274.0,6.54
"Thu, August 25, 2022",250822013,Liquid-Sandalwood_Spice-0.5L,1,1001274.0,9.56
"Thu, August 25, 2022",250822014,Bar-Coconut_Dream-1x,2,1005773.0,2.74
"Thu, August 25, 2022",250822014,Bar-Ocean_Mist-4x,2,1005773.0,13.95
"Thu, August 25, 2022",250822014,Liquid-Cedarwood_Forest-0.25L,2,1005773.0,3.12
"Thu, August 25, 2022",250822015,Bar-Eucalyptus_Mint-1x,1,1001092.0,10.47
"Thu, August 25, 2022",250822015,Bar-Rose_Garden-4x,1,1001092.0,25.11
"Thu, August 25, 2022",250822015,Liquid-Sandalwood_Spice-0.25L,1,1001092.0,12.75
"Thu, August 25, 2022",250822016,Bar-Rose_Garden-4x,2,,25.11
"Thu, August 25, 2022",250822016,Liquid-Vanilla_Bean-0.5L,2,,29.4
"Thu, August 25, 2022",250822017,Liquid-Sandalwood_Spice-0.5L,2,1001887.0,28.68
"Thu, August 25, 2022",250822017,Liquid-Cedarwood_Forest-1L,2,1001887.0,13.52
"Thu, August 25, 2022",250822018,Bar-Ocean_Mist-1x,2,1003183.0,4.8
"Thu, August 25, 2022",250822018,Liquid-Rose_Garden-1L,2,1003183.0,23.7
"Thu, August 25, 2022",250822019,Liquid-Rose_Garden-0.25L,2,1006541.0,3.8
"Thu, August 25, 2022",250822020,Liquid-Cedarwood_Forest-0.5L,1,1008002.0,17.56
"Thu, August 25, 2022",250822020,Liquid-Citrus_Breeze-1L,1,1008002.0,17.76
"Thu, August 25, 2022",250822021,Bar-Cedarwood_Forest-4x,1,,26.5
"Thu, August 25, 2022",250822022,Bar-Cedarwood_Forest-4x,2,1006489.0,15.9
"Thu, August 25, 2022",250822023,Bar-Coconut_Dream-2x,2,1001166.0,17.28
"Thu, August 25, 2022",250822023,Liquid-Sandalwood_Spice-0.5L,2,1001166.0,38.24
"Thu, August 25, 2022",250822024,Bar-Cedarwood_Forest-4x,2,1009726.0,10.6
"Thu, August 25, 2022",250822025,Bar-Cedarwood_Forest-1x,1,1005909.0,2.18
"Thu, August 25, 2022",250822025,Liquid-Sandalwood_Spice-0.25L,1,1005909.0,21.25
"Thu, August 25, 2022",250822026,Bar-Ocean_Mist-1x,1,,2.4
"Thu, August 25, 2022",250822026,Liquid-Cedarwood_Forest-0.5L,1,,13.17
"Thu, August 25, 2022",250822027,Liquid-Fresh_Rain-0.5L,2,1001178.0,2.25
"Thu, August 25, 2022",250822028,Bar-Lavender_Fields-1x,1,1001106.0,8.85
"Thu, August 25, 2022",250822028,Bar-Cedarwood_Forest-1x,1,1001106.0,4.36
"Thu, August 25, 2022",250822029,Bar-Fresh_Rain-4x,2,,17.12
"Thu, August 25, 2022",250822029,Liquid-Coconut_Dream-0.5L,2,,20.6
"Thu, August 25, 2022",250822029,Liquid-Sandalwood_Spice-1L,2,,39.57
"Thu, August 25, 2022",250822030,Bar-Fresh_Rain-1x,1,,6.44
"Thu, August 25, 2022",250822030,Bar-Coconut_Dream-2x,1,,21.6
"Thu, August 25, 2022",250822030,Liquid-Eucalyptus_Mint-0.25L,1,,22.5
"Thu, August 25, 2022",250822031,Bar-Citrus_Breeze-4x,2,1006931.0,16.24
"Thu, August 25, 2022",250822031,Bar-Rose_Garden-4x,2,1006931.0,16.74
"Thu, August 25, 2022",250822031,Liquid-Lavender_Fields-1L,2,1006931.0,40.45
"Thu, August 25, 2022",250822032,Bar-Coconut_Dream-1x,1,1002430.0,10.96
"Thu, August 25, 2022",250822033,Bar-Citrus_Breeze-4x,1,,16.24
"Thu, August 25, 2022",250822033,Bar-Coconut_Dream-4x,1,,9.63
"Thu, August 25, 2022",250822033,Liquid-Cedarwood_Forest-0.5L,1,,17.56
"Thu, August 25, 2022",250822034,Bar-Cedarwood_Forest-1x,2,1003495.0,2.18
"Thu, August 25, 2022",250822035,Bar-Eucalyptus_Mint-4x,1,1002194.0,8.3
"Thu, August 25, 2022",250822035,Bar-Coconut_Dream-4x,1,1002194.0,48.15
"Thu, August 25, 2022",250822035,Liquid-Vanilla_Bean-1L,1,1002194.0,12.5
"Thu, August 25, 2022",250822036,Bar-Lavender_Fields-2x,1,1004167.0,2.41
"Thu, August 25, 2022",250822036,Bar-Fresh_Rain-2x,1,1004167.0,3.78
"Thu, August 25, 2022",250822037,Bar-Coconut_Dream-4x,2,1000367.0,19.26
"Thu, August 25, 2022",250822038,Liquid-Lavender_Fields-0.5L,2,,14.85
"Thu, August 25, 2022",250822039,Bar-Rose_Garden-1x,2,1008121.0,9.8
"Thu, August 25, 2022",250822039,Bar-Sandalwood_Spice-1x,2,1008121.0,11.25
"Thu, August 25, 2022",250822039,Bar-Coconut_Dream-1x,2,1008121.0,13.7
"Thu, August 25, 2022",250822040,Liquid-Eucalyptus_Mint-0.25L,2,1007933.0,22.5
"Thu, August 25, 2022",250822040,Liquid-Eucalyptus_Mint-0.5L,2,1007933.0,17.76
"Thu, August 25, 2022",250822041,Bar-Rose_Garden-1x,2,1004267.0,9.8
"Thu, August 25, 2022",250822041,Bar-Sandalwood_Spice-1x,2,1004267.0,3.75
"Thu, August 25, 2022",250822041,Bar-Cedarwood_Forest-1x,2,1004267.0,2.18
"Thu, August 25, 2022",250822042,Liquid-Coconut_Dream-0.5L,1,1004009.0,16.48
"Thu, August 25, 2022",250822043,Bar-Vanilla_Bean-4x,1,,35.48
"Thu, August 25, 2022",250822043,Liquid-Eucalyptus_Mint-1L,1,,26.54
"Thu, August 25, 2022",250822044,Bar-Cedarwood_Forest-1x,2,1005219.0,6.54
"Thu, August 25, 2022",250822044,Liquid-Rose_Garden-0.25L,2,1005219.0,5.7
"Thu, August 25, 2022",250822044,Liquid-Sandalwood_Spice-1L,2,1005219.0,65.95
"Thu, August 25, 2022",250822045,Liquid-Eucalyptus_Mint-0.5L,2,1000976.0,17.76
"Thu, August 25, 2022",250822046,Bar-Vanilla_Bean-4x,2,1007679.0,35.48
"Thu, August 25, 2022",250822046,Liquid-Vanilla_Bean-0.25L,2,1007679.0,13.83
"Thu, August 25, 2022",250822046,Liquid-Ocean_Mist-1L,2,1007679.0,18.36
"Thu, August 25, 2022",250822047,Bar-Cedarwood_Forest-1x,1,,2.18
"Thu, August 25, 2022",250822048,Bar-Citrus_Breeze-1x,2,,1.62
"Thu, August 25, 2022",250822048,Liquid-Fresh_Rain-0.25L,2,,1.43
"Thu, August 25, 2022",250822049,Liquid-Sandalwood_Spice-0.5L,1,1003048.0,47.8
"Thu, August 25, 2022",250822050,Liquid-Eucalyptus_Mint-0.25L,2,1005964.0,22.5
"Thu, August 25, 2022",250822051,Bar-Cedarwood_Forest-2x,1,1005607.0,9.15
"Thu, August 25, 2022",250822051,Bar-Ocean_Mist-4x,1,1005607.0,4.65
"Thu, August 25, 2022",250822051,Liquid-Eucalyptus_Mint-0.5L,1,1005607.0,8.88
"Thu, August 25, 2022",250822052,Bar-Cedarwood_Forest-1x,1,1006955.0,8.72
"Thu, August 25, 2022",250822052,Liquid-Cedarwood_Forest-0.25L,1,1006955.0,7.8
"Thu, August 25, 2022",250822053,Liquid-Lavender_Fields-1L,1,1001740.0,8.09
"Thu, August 25, 2022",250822054,Liquid-Fresh_Rain-0.5L,2,1008777.0,6.75
"Thu, August 25, 2022",250822054,Liquid-Vanilla_Bean-1L,2,1008777.0,37.5
