TicketID,Date,MemberID,Desc,Price,Type
223207,01/12/2013,999752,Carrot Cake,2,Snack
104219,02/12/2013,,Carrot Cake,2,Snack
104240,02/12/2013,,Carrot Cake,2,Snack
104244,02/12/2013,,Carrot Cake,2,Snack
104269,02/12/2013,,Carrot Cake,2,Snack
104272,02/12/2013,,Carrot Cake,2,Snack
104272,02/12/2013,,Carrot Cake,2,Snack
204311,02/12/2013,,Carrot Cake,2,Snack
204342,02/12/2013,,Carrot Cake,2,Snack
204362,02/12/2013,,Carrot Cake,2,Snack
304352,02/12/2013,,Carrot Cake,2,Snack
304352,02/12/2013,,Carrot Cake,2,Snack
304364,02/12/2013,,Carrot Cake,2,Snack
304372,02/12/2013,,Carrot Cake,2,Snack
304388,02/12/2013,,Carrot Cake,2,Snack
304396,02/12/2013,,Carrot Cake,2,Snack
304406,02/12/2013,,Carrot Cake,2,Snack
204361,02/12/2013,992685,Carrot Cake,2,Snack
104227,02/12/2013,992779,Carrot Cake,2,Snack
104227,02/12/2013,992779,Carrot Cake,2,Snack
304397,02/12/2013,993610,Carrot Cake,2,Snack
304382,02/12/2013,995091,Carrot Cake,2,Snack
113837,03/12/2013,,Carrot Cake,2,Snack
113837,03/12/2013,,Carrot Cake,2,Snack
113878,03/12/2013,,Carrot Cake,2,Snack
113879,03/12/2013,,Carrot Cake,2,Snack
113884,03/12/2013,,Carrot Cake,2,Snack
113898,03/12/2013,,Carrot Cake,2,Snack
213863,03/12/2013,,Carrot Cake,2,Snack
213875,03/12/2013,,Carrot Cake,2,Snack
213905,03/12/2013,,Carrot Cake,2,Snack
314239,03/12/2013,,Carrot Cake,2,Snack
314262,03/12/2013,,Carrot Cake,2,Snack
314267,03/12/2013,,Carrot Cake,2,Snack
314319,03/12/2013,,Carrot Cake,2,Snack
314321,03/12/2013,,Carrot Cake,2,Snack
314325,03/12/2013,,Carrot Cake,2,Snack
314338,03/12/2013,,Carrot Cake,2,Snack
314342,03/12/2013,,Carrot Cake,2,Snack
314360,03/12/2013,,Carrot Cake,2,Snack
113845,03/12/2013,991871,Carrot Cake,2,Snack
119450,04/12/2013,,Carrot Cake,2,Snack
119451,04/12/2013,,Carrot Cake,2,Snack
119482,04/12/2013,,Carrot Cake,2,Snack
119515,04/12/2013,,Carrot Cake,2,Snack
119529,04/12/2013,,Carrot Cake,2,Snack
219343,04/12/2013,,Carrot Cake,2,Snack
319512,04/12/2013,,Carrot Cake,2,Snack
319522,04/12/2013,,Carrot Cake,2,Snack
319567,04/12/2013,,Carrot Cake,2,Snack
219374,04/12/2013,990232,Carrot Cake,2,Snack
119464,04/12/2013,990327,Carrot Cake,2,Snack
319570,04/12/2013,992509,Carrot Cake,2,Snack
219368,04/12/2013,998530,Carrot Cake,2,Snack
219405,04/12/2013,999880,Carrot Cake,2,Snack
108252,05/12/2013,,Carrot Cake,2,Snack
108277,05/12/2013,,Carrot Cake,2,Snack
208434,05/12/2013,,Carrot Cake,2,Snack
208444,05/12/2013,,Carrot Cake,2,Snack
208444,05/12/2013,,Carrot Cake,2,Snack
208454,05/12/2013,,Carrot Cake,2,Snack
208463,05/12/2013,,Carrot Cake,2,Snack
308526,05/12/2013,,Carrot Cake,2,Snack
308538,05/12/2013,,Carrot Cake,2,Snack
308556,05/12/2013,,Carrot Cake,2,Snack
308567,05/12/2013,,Carrot Cake,2,Snack
308567,05/12/2013,,Carrot Cake,2,Snack
308578,05/12/2013,,Carrot Cake,2,Snack
208433,05/12/2013,999807,Carrot Cake,2,Snack
208452,05/12/2013,999843,Carrot Cake,2,Snack
127313,06/12/2013,,Carrot Cake,2,Snack
127315,06/12/2013,,Carrot Cake,2,Snack
127331,06/12/2013,,Carrot Cake,2,Snack
127332,06/12/2013,,Carrot Cake,2,Snack
226909,06/12/2013,,Carrot Cake,2,Snack
226935,06/12/2013,,Carrot Cake,2,Snack
226969,06/12/2013,,Carrot Cake,2,Snack
226986,06/12/2013,,Carrot Cake,2,Snack
327315,06/12/2013,,Carrot Cake,2,Snack
327315,06/12/2013,,Carrot Cake,2,Snack
327339,06/12/2013,,Carrot Cake,2,Snack
226957,06/12/2013,995950,Carrot Cake,2,Snack
130977,07/12/2013,,Carrot Cake,2,Snack
130981,07/12/2013,,Carrot Cake,2,Snack
131007,07/12/2013,,Carrot Cake,2,Snack
131018,07/12/2013,,Carrot Cake,2,Snack
230412,07/12/2013,,Carrot Cake,2,Snack
230427,07/12/2013,,Carrot Cake,2,Snack
230434,07/12/2013,,Carrot Cake,2,Snack
230453,07/12/2013,,Carrot Cake,2,Snack
230490,07/12/2013,,Carrot Cake,2,Snack
331233,07/12/2013,993086,Carrot Cake,2,Snack
230407,07/12/2013,993626,Carrot Cake,2,Snack
230484,07/12/2013,993836,Carrot Cake,2,Snack
130997,07/12/2013,995208,Carrot Cake,2,Snack
130997,07/12/2013,995208,Carrot Cake,2,Snack
123374,08/12/2013,,Carrot Cake,2,Snack
123402,08/12/2013,,Carrot Cake,2,Snack
223295,08/12/2013,,Carrot Cake,2,Snack
223321,08/12/2013,,Carrot Cake,2,Snack
223330,08/12/2013,,Carrot Cake,2,Snack
323375,08/12/2013,,Carrot Cake,2,Snack
323380,08/12/2013,,Carrot Cake,2,Snack
323380,08/12/2013,,Carrot Cake,2,Snack
323374,08/12/2013,993110,Carrot Cake,2,Snack
223325,08/12/2013,999511,Carrot Cake,2,Snack
104323,09/12/2013,,Carrot Cake,2,Snack
104325,09/12/2013,,Carrot Cake,2,Snack
104335,09/12/2013,,Carrot Cake,2,Snack
104359,09/12/2013,,Carrot Cake,2,Snack
204413,09/12/2013,,Carrot Cake,2,Snack
204413,09/12/2013,,Carrot Cake,2,Snack
304473,09/12/2013,,Carrot Cake,2,Snack
304489,09/12/2013,,Carrot Cake,2,Snack
204390,09/12/2013,991988,Carrot Cake,2,Snack
113908,10/12/2013,,Carrot Cake,2,Snack
113944,10/12/2013,,Carrot Cake,2,Snack
114006,10/12/2013,,Carrot Cake,2,Snack
114031,10/12/2013,,Carrot Cake,2,Snack
114060,10/12/2013,,Carrot Cake,2,Snack
213967,10/12/2013,,Carrot Cake,2,Snack
213984,10/12/2013,,Carrot Cake,2,Snack
214005,10/12/2013,,Carrot Cake,2,Snack
214006,10/12/2013,,Carrot Cake,2,Snack
314402,10/12/2013,,Carrot Cake,2,Snack
314418,10/12/2013,,Carrot Cake,2,Snack
314456,10/12/2013,,Carrot Cake,2,Snack
314473,10/12/2013,,Carrot Cake,2,Snack
314473,10/12/2013,,Carrot Cake,2,Snack
314474,10/12/2013,,Carrot Cake,2,Snack
114036,10/12/2013,990073,Carrot Cake,2,Snack
114036,10/12/2013,990073,Carrot Cake,2,Snack
213965,10/12/2013,994452,Carrot Cake,2,Snack
119536,11/12/2013,,Carrot Cake,2,Snack
119569,11/12/2013,,Carrot Cake,2,Snack
119574,11/12/2013,,Carrot Cake,2,Snack
119579,11/12/2013,,Carrot Cake,2,Snack
119586,11/12/2013,,Carrot Cake,2,Snack
119589,11/12/2013,,Carrot Cake,2,Snack
119609,11/12/2013,,Carrot Cake,2,Snack
119609,11/12/2013,,Carrot Cake,2,Snack
119617,11/12/2013,,Carrot Cake,2,Snack
119642,11/12/2013,,Carrot Cake,2,Snack
119657,11/12/2013,,Carrot Cake,2,Snack
119663,11/12/2013,,Carrot Cake,2,Snack
219431,11/12/2013,,Carrot Cake,2,Snack
219435,11/12/2013,,Carrot Cake,2,Snack
219450,11/12/2013,,Carrot Cake,2,Snack
219456,11/12/2013,,Carrot Cake,2,Snack
219466,11/12/2013,,Carrot Cake,2,Snack
219474,11/12/2013,,Carrot Cake,2,Snack
219503,11/12/2013,,Carrot Cake,2,Snack
219523,11/12/2013,,Carrot Cake,2,Snack
319628,11/12/2013,,Carrot Cake,2,Snack
319630,11/12/2013,,Carrot Cake,2,Snack
319648,11/12/2013,,Carrot Cake,2,Snack
319648,11/12/2013,,Carrot Cake,2,Snack
319669,11/12/2013,,Carrot Cake,2,Snack
319674,11/12/2013,,Carrot Cake,2,Snack
319682,11/12/2013,,Carrot Cake,2,Snack
319699,11/12/2013,,Carrot Cake,2,Snack
319626,11/12/2013,997462,Carrot Cake,2,Snack
319703,11/12/2013,999305,Carrot Cake,2,Snack
319703,11/12/2013,999305,Carrot Cake,2,Snack
108304,12/12/2013,,Carrot Cake,2,Snack
208492,12/12/2013,,Carrot Cake,2,Snack
208497,12/12/2013,,Carrot Cake,2,Snack
208498,12/12/2013,,Carrot Cake,2,Snack
208512,12/12/2013,,Carrot Cake,2,Snack
208520,12/12/2013,,Carrot Cake,2,Snack
308611,12/12/2013,,Carrot Cake,2,Snack
308650,12/12/2013,,Carrot Cake,2,Snack
308669,12/12/2013,991344,Carrot Cake,2,Snack
208539,12/12/2013,991684,Carrot Cake,2,Snack
208478,12/12/2013,994573,Carrot Cake,2,Snack
108292,12/12/2013,999696,Carrot Cake,2,Snack
108292,12/12/2013,999696,Carrot Cake,2,Snack
127391,13/12/2013,,Carrot Cake,2,Snack
127402,13/12/2013,,Carrot Cake,2,Snack
227029,13/12/2013,,Carrot Cake,2,Snack
227030,13/12/2013,,Carrot Cake,2,Snack
227042,13/12/2013,,Carrot Cake,2,Snack
227051,13/12/2013,,Carrot Cake,2,Snack
327424,13/12/2013,,Carrot Cake,2,Snack
327433,13/12/2013,,Carrot Cake,2,Snack
127424,13/12/2013,999194,Carrot Cake,2,Snack
131047,14/12/2013,,Carrot Cake,2,Snack
131068,14/12/2013,,Carrot Cake,2,Snack
131068,14/12/2013,,Carrot Cake,2,Snack
230496,14/12/2013,,Carrot Cake,2,Snack
230496,14/12/2013,,Carrot Cake,2,Snack
230534,14/12/2013,,Carrot Cake,2,Snack
331281,14/12/2013,,Carrot Cake,2,Snack
331282,14/12/2013,,Carrot Cake,2,Snack
331297,14/12/2013,,Carrot Cake,2,Snack
331302,14/12/2013,,Carrot Cake,2,Snack
331332,14/12/2013,,Carrot Cake,2,Snack
230524,14/12/2013,993064,Carrot Cake,2,Snack
131079,14/12/2013,997758,Carrot Cake,2,Snack
131075,14/12/2013,998509,Carrot Cake,2,Snack
131065,14/12/2013,998782,Carrot Cake,2,Snack
131065,14/12/2013,998782,Carrot Cake,2,Snack
331305,14/12/2013,999416,Carrot Cake,2,Snack
123416,15/12/2013,,Carrot Cake,2,Snack
123437,15/12/2013,,Carrot Cake,2,Snack
123437,15/12/2013,,Carrot Cake,2,Snack
123446,15/12/2013,,Carrot Cake,2,Snack
123455,15/12/2013,,Carrot Cake,2,Snack
123470,15/12/2013,,Carrot Cake,2,Snack
223361,15/12/2013,,Carrot Cake,2,Snack
323411,15/12/2013,,Carrot Cake,2,Snack
323420,15/12/2013,,Carrot Cake,2,Snack
104422,16/12/2013,,Carrot Cake,2,Snack
104432,16/12/2013,,Carrot Cake,2,Snack
104444,16/12/2013,,Carrot Cake,2,Snack
204432,16/12/2013,,Carrot Cake,2,Snack
204455,16/12/2013,,Carrot Cake,2,Snack
204460,16/12/2013,,Carrot Cake,2,Snack
204461,16/12/2013,,Carrot Cake,2,Snack
204513,16/12/2013,,Carrot Cake,2,Snack
304518,16/12/2013,,Carrot Cake,2,Snack
304518,16/12/2013,,Carrot Cake,2,Snack
304527,16/12/2013,,Carrot Cake,2,Snack
304536,16/12/2013,,Carrot Cake,2,Snack
304536,16/12/2013,,Carrot Cake,2,Snack
304538,16/12/2013,,Carrot Cake,2,Snack
304552,16/12/2013,,Carrot Cake,2,Snack
304570,16/12/2013,,Carrot Cake,2,Snack
304575,16/12/2013,,Carrot Cake,2,Snack
304602,16/12/2013,,Carrot Cake,2,Snack
304612,16/12/2013,,Carrot Cake,2,Snack
304613,16/12/2013,,Carrot Cake,2,Snack
104412,16/12/2013,990069,Carrot Cake,2,Snack
304553,16/12/2013,990874,Carrot Cake,2,Snack
204457,16/12/2013,993817,Carrot Cake,2,Snack
304561,16/12/2013,998168,Carrot Cake,2,Snack
304606,16/12/2013,999365,Carrot Cake,2,Snack
114109,17/12/2013,,Carrot Cake,2,Snack
114120,17/12/2013,,Carrot Cake,2,Snack
114144,17/12/2013,,Carrot Cake,2,Snack
114155,17/12/2013,,Carrot Cake,2,Snack
114165,17/12/2013,,Carrot Cake,2,Snack
214070,17/12/2013,,Carrot Cake,2,Snack
214073,17/12/2013,,Carrot Cake,2,Snack
214079,17/12/2013,,Carrot Cake,2,Snack
214088,17/12/2013,,Carrot Cake,2,Snack
214132,17/12/2013,,Carrot Cake,2,Snack
214139,17/12/2013,,Carrot Cake,2,Snack
214145,17/12/2013,,Carrot Cake,2,Snack
314509,17/12/2013,,Carrot Cake,2,Snack
314544,17/12/2013,,Carrot Cake,2,Snack
114126,17/12/2013,999531,Carrot Cake,2,Snack
119671,18/12/2013,,Carrot Cake,2,Snack
119739,18/12/2013,,Carrot Cake,2,Snack
119751,18/12/2013,,Carrot Cake,2,Snack
119754,18/12/2013,,Carrot Cake,2,Snack
119760,18/12/2013,,Carrot Cake,2,Snack
119762,18/12/2013,,Carrot Cake,2,Snack
119763,18/12/2013,,Carrot Cake,2,Snack
219552,18/12/2013,,Carrot Cake,2,Snack
219556,18/12/2013,,Carrot Cake,2,Snack
219600,18/12/2013,,Carrot Cake,2,Snack
319710,18/12/2013,,Carrot Cake,2,Snack
319711,18/12/2013,,Carrot Cake,2,Snack
319764,18/12/2013,,Carrot Cake,2,Snack
319790,18/12/2013,,Carrot Cake,2,Snack
319787,18/12/2013,991086,Carrot Cake,2,Snack
319740,18/12/2013,991538,Carrot Cake,2,Snack
108358,19/12/2013,,Carrot Cake,2,Snack
108394,19/12/2013,,Carrot Cake,2,Snack
208560,19/12/2013,,Carrot Cake,2,Snack
208592,19/12/2013,,Carrot Cake,2,Snack
208650,19/12/2013,,Carrot Cake,2,Snack
308747,19/12/2013,,Carrot Cake,2,Snack
308749,19/12/2013,,Carrot Cake,2,Snack
308755,19/12/2013,,Carrot Cake,2,Snack
108405,19/12/2013,997972,Carrot Cake,2,Snack
308715,19/12/2013,998589,Carrot Cake,2,Snack
108423,19/12/2013,999367,Carrot Cake,2,Snack
127435,20/12/2013,,Carrot Cake,2,Snack
127473,20/12/2013,,Carrot Cake,2,Snack
127476,20/12/2013,,Carrot Cake,2,Snack
127488,20/12/2013,,Carrot Cake,2,Snack
127497,20/12/2013,,Carrot Cake,2,Snack
327513,20/12/2013,,Carrot Cake,2,Snack
327518,20/12/2013,,Carrot Cake,2,Snack
127429,20/12/2013,992572,Carrot Cake,2,Snack
127441,20/12/2013,993883,Carrot Cake,2,Snack
227076,20/12/2013,994060,Carrot Cake,2,Snack
227076,20/12/2013,994060,Carrot Cake,2,Snack
131095,21/12/2013,,Carrot Cake,2,Snack
230610,21/12/2013,,Carrot Cake,2,Snack
230616,21/12/2013,,Carrot Cake,2,Snack
331381,21/12/2013,,Carrot Cake,2,Snack
230608,21/12/2013,996818,Carrot Cake,2,Snack
131120,21/12/2013,997967,Carrot Cake,2,Snack
131122,21/12/2013,998402,Carrot Cake,2,Snack
123487,22/12/2013,,Carrot Cake,2,Snack
123487,22/12/2013,,Carrot Cake,2,Snack
123496,22/12/2013,,Carrot Cake,2,Snack
123496,22/12/2013,,Carrot Cake,2,Snack
223413,22/12/2013,,Carrot Cake,2,Snack
223429,22/12/2013,,Carrot Cake,2,Snack
323478,22/12/2013,,Carrot Cake,2,Snack
223452,22/12/2013,999233,Carrot Cake,2,Snack
104490,23/12/2013,,Carrot Cake,2,Snack
104490,23/12/2013,,Carrot Cake,2,Snack
204582,23/12/2013,,Carrot Cake,2,Snack
304665,23/12/2013,,Carrot Cake,2,Snack
304684,23/12/2013,,Carrot Cake,2,Snack
304707,23/12/2013,,Carrot Cake,2,Snack
304707,23/12/2013,,Carrot Cake,2,Snack
104476,23/12/2013,990058,Carrot Cake,2,Snack
104504,23/12/2013,996751,Carrot Cake,2,Snack
304708,23/12/2013,997196,Carrot Cake,2,Snack
204572,23/12/2013,998001,Carrot Cake,2,Snack
114214,24/12/2013,,Carrot Cake,2,Snack
214176,24/12/2013,,Carrot Cake,2,Snack
214193,24/12/2013,,Carrot Cake,2,Snack
214195,24/12/2013,,Carrot Cake,2,Snack
314583,24/12/2013,,Carrot Cake,2,Snack
314592,24/12/2013,,Carrot Cake,2,Snack
314617,24/12/2013,,Carrot Cake,2,Snack
314632,24/12/2013,,Carrot Cake,2,Snack
314666,24/12/2013,,Carrot Cake,2,Snack
314667,24/12/2013,,Carrot Cake,2,Snack
314692,24/12/2013,,Carrot Cake,2,Snack
114260,24/12/2013,990428,Carrot Cake,2,Snack
214184,24/12/2013,990541,Carrot Cake,2,Snack
114228,24/12/2013,996870,Carrot Cake,2,Snack
114228,24/12/2013,996870,Carrot Cake,2,Snack
114195,24/12/2013,997584,Carrot Cake,2,Snack
114195,24/12/2013,997584,Carrot Cake,2,Snack
119801,25/12/2013,,Carrot Cake,2,Snack
119874,25/12/2013,,Carrot Cake,2,Snack
119905,25/12/2013,,Carrot Cake,2,Snack
219615,25/12/2013,,Carrot Cake,2,Snack
219652,25/12/2013,,Carrot Cake,2,Snack
319799,25/12/2013,,Carrot Cake,2,Snack
319817,25/12/2013,,Carrot Cake,2,Snack
319822,25/12/2013,,Carrot Cake,2,Snack
319844,25/12/2013,,Carrot Cake,2,Snack
319857,25/12/2013,,Carrot Cake,2,Snack
119890,25/12/2013,991089,Carrot Cake,2,Snack
319833,25/12/2013,998728,Carrot Cake,2,Snack
119842,25/12/2013,999935,Carrot Cake,2,Snack
108428,26/12/2013,,Carrot Cake,2,Snack
108468,26/12/2013,,Carrot Cake,2,Snack
208662,26/12/2013,,Carrot Cake,2,Snack
208698,26/12/2013,,Carrot Cake,2,Snack
208702,26/12/2013,,Carrot Cake,2,Snack
308788,26/12/2013,,Carrot Cake,2,Snack
308806,26/12/2013,,Carrot Cake,2,Snack
308816,26/12/2013,,Carrot Cake,2,Snack
308817,26/12/2013,,Carrot Cake,2,Snack
308832,26/12/2013,,Carrot Cake,2,Snack
308843,26/12/2013,,Carrot Cake,2,Snack
308770,26/12/2013,991106,Carrot Cake,2,Snack
308797,26/12/2013,993558,Carrot Cake,2,Snack
308829,26/12/2013,995271,Carrot Cake,2,Snack
308829,26/12/2013,995271,Carrot Cake,2,Snack
127522,27/12/2013,,Carrot Cake,2,Snack
127553,27/12/2013,,Carrot Cake,2,Snack
127555,27/12/2013,,Carrot Cake,2,Snack
227128,27/12/2013,,Carrot Cake,2,Snack
227146,27/12/2013,,Carrot Cake,2,Snack
227162,27/12/2013,,Carrot Cake,2,Snack
227172,27/12/2013,,Carrot Cake,2,Snack
327590,27/12/2013,,Carrot Cake,2,Snack
327625,27/12/2013,,Carrot Cake,2,Snack
327626,27/12/2013,,Carrot Cake,2,Snack
327650,27/12/2013,,Carrot Cake,2,Snack
327656,27/12/2013,,Carrot Cake,2,Snack
327653,27/12/2013,996638,Carrot Cake,2,Snack
131198,28/12/2013,,Carrot Cake,2,Snack
230665,28/12/2013,,Carrot Cake,2,Snack
331415,28/12/2013,,Carrot Cake,2,Snack
331437,28/12/2013,,Carrot Cake,2,Snack
331461,28/12/2013,,Carrot Cake,2,Snack
230705,28/12/2013,991721,Carrot Cake,2,Snack
123555,29/12/2013,,Carrot Cake,2,Snack
123571,29/12/2013,,Carrot Cake,2,Snack
223513,29/12/2013,,Carrot Cake,2,Snack
223524,29/12/2013,,Carrot Cake,2,Snack
323538,29/12/2013,,Carrot Cake,2,Snack
323541,29/12/2013,,Carrot Cake,2,Snack
323544,29/12/2013,,Carrot Cake,2,Snack
223482,29/12/2013,999157,Carrot Cake,2,Snack
104532,30/12/2013,,Carrot Cake,2,Snack
104557,30/12/2013,,Carrot Cake,2,Snack
104563,30/12/2013,,Carrot Cake,2,Snack
104598,30/12/2013,,Carrot Cake,2,Snack
304721,30/12/2013,,Carrot Cake,2,Snack
304731,30/12/2013,,Carrot Cake,2,Snack
304744,30/12/2013,,Carrot Cake,2,Snack
204684,30/12/2013,990874,Carrot Cake,2,Snack
304755,30/12/2013,991270,Carrot Cake,2,Snack
104597,30/12/2013,993991,Carrot Cake,2,Snack
204654,30/12/2013,998056,Carrot Cake,2,Snack
204642,30/12/2013,999703,Carrot Cake,2,Snack
114264,31/12/2013,,Carrot Cake,2,Snack
114269,31/12/2013,,Carrot Cake,2,Snack
114300,31/12/2013,,Carrot Cake,2,Snack
114300,31/12/2013,,Carrot Cake,2,Snack
114306,31/12/2013,,Carrot Cake,2,Snack
114348,31/12/2013,,Carrot Cake,2,Snack
114411,31/12/2013,,Carrot Cake,2,Snack
314729,31/12/2013,,Carrot Cake,2,Snack
314730,31/12/2013,,Carrot Cake,2,Snack
314732,31/12/2013,,Carrot Cake,2,Snack
314768,31/12/2013,,Carrot Cake,2,Snack
214216,31/12/2013,991634,Carrot Cake,2,Snack
108505,01/01/2013,,Chocolate Brownie,2,Snack
208707,01/01/2013,,Chocolate Brownie,2,Snack
208748,01/01/2013,,Chocolate Brownie,2,Snack
208751,01/01/2013,,Chocolate Brownie,2,Snack
208764,01/01/2013,,Chocolate Brownie,2,Snack
208825,01/01/2013,,Chocolate Brownie,2,Snack
208829,01/01/2013,,Chocolate Brownie,2,Snack
308870,01/01/2013,,Chocolate Brownie,2,Snack
308935,01/01/2013,,Chocolate Brownie,2,Snack
308954,01/01/2013,,Chocolate Brownie,2,Snack
308984,01/01/2013,,Chocolate Brownie,2,Snack
309001,01/01/2013,,Chocolate Brownie,2,Snack
108518,01/01/2013,993599,Chocolate Brownie,2,Snack
308893,01/01/2013,999886,Chocolate Brownie,2,Snack
114455,02/01/2013,,Chocolate Brownie,2,Snack
114468,02/01/2013,,Chocolate Brownie,2,Snack
114468,02/01/2013,,Chocolate Brownie,2,Snack
114470,02/01/2013,,Chocolate Brownie,2,Snack
214280,02/01/2013,,Chocolate Brownie,2,Snack
214291,02/01/2013,,Chocolate Brownie,2,Snack
214313,02/01/2013,,Chocolate Brownie,2,Snack
214316,02/01/2013,,Chocolate Brownie,2,Snack
214318,02/01/2013,,Chocolate Brownie,2,Snack
214368,02/01/2013,,Chocolate Brownie,2,Snack
214372,02/01/2013,,Chocolate Brownie,2,Snack
214372,02/01/2013,,Chocolate Brownie,2,Snack
214392,02/01/2013,,Chocolate Brownie,2,Snack
314885,02/01/2013,,Chocolate Brownie,2,Snack
314891,02/01/2013,,Chocolate Brownie,2,Snack
314927,02/01/2013,,Chocolate Brownie,2,Snack
314934,02/01/2013,,Chocolate Brownie,2,Snack
314957,02/01/2013,,Chocolate Brownie,2,Snack
314959,02/01/2013,,Chocolate Brownie,2,Snack
314965,02/01/2013,,Chocolate Brownie,2,Snack
315000,02/01/2013,,Chocolate Brownie,2,Snack
315012,02/01/2013,,Chocolate Brownie,2,Snack
114450,02/01/2013,992160,Chocolate Brownie,2,Snack
214332,02/01/2013,996309,Chocolate Brownie,2,Snack
314947,02/01/2013,997848,Chocolate Brownie,2,Snack
104608,03/01/2013,,Chocolate Brownie,2,Snack
104640,03/01/2013,,Chocolate Brownie,2,Snack
104657,03/01/2013,,Chocolate Brownie,2,Snack
104689,03/01/2013,,Chocolate Brownie,2,Snack
204723,03/01/2013,,Chocolate Brownie,2,Snack
204724,03/01/2013,,Chocolate Brownie,2,Snack
204743,03/01/2013,,Chocolate Brownie,2,Snack
304790,03/01/2013,,Chocolate Brownie,2,Snack
304825,03/01/2013,,Chocolate Brownie,2,Snack
304838,03/01/2013,,Chocolate Brownie,2,Snack
304838,03/01/2013,,Chocolate Brownie,2,Snack
304854,03/01/2013,,Chocolate Brownie,2,Snack
304793,03/01/2013,995274,Chocolate Brownie,2,Snack
123605,04/01/2013,,Chocolate Brownie,2,Snack
123615,04/01/2013,,Chocolate Brownie,2,Snack
123640,04/01/2013,,Chocolate Brownie,2,Snack
123676,04/01/2013,,Chocolate Brownie,2,Snack
223576,04/01/2013,,Chocolate Brownie,2,Snack
323591,04/01/2013,,Chocolate Brownie,2,Snack
323593,04/01/2013,,Chocolate Brownie,2,Snack
323602,04/01/2013,,Chocolate Brownie,2,Snack
323609,04/01/2013,,Chocolate Brownie,2,Snack
323615,04/01/2013,,Chocolate Brownie,2,Snack
323621,04/01/2013,,Chocolate Brownie,2,Snack
223586,04/01/2013,994096,Chocolate Brownie,2,Snack
223562,04/01/2013,999590,Chocolate Brownie,2,Snack
127595,05/01/2013,,Chocolate Brownie,2,Snack
127618,05/01/2013,,Chocolate Brownie,2,Snack
127618,05/01/2013,,Chocolate Brownie,2,Snack
227187,05/01/2013,,Chocolate Brownie,2,Snack
227202,05/01/2013,,Chocolate Brownie,2,Snack
227207,05/01/2013,,Chocolate Brownie,2,Snack
327660,05/01/2013,,Chocolate Brownie,2,Snack
327662,05/01/2013,,Chocolate Brownie,2,Snack
327693,05/01/2013,,Chocolate Brownie,2,Snack
327708,05/01/2013,,Chocolate Brownie,2,Snack
327708,05/01/2013,,Chocolate Brownie,2,Snack
327718,05/01/2013,,Chocolate Brownie,2,Snack
327719,05/01/2013,,Chocolate Brownie,2,Snack
227196,05/01/2013,991308,Chocolate Brownie,2,Snack
327723,05/01/2013,991557,Chocolate Brownie,2,Snack
327724,05/01/2013,993007,Chocolate Brownie,2,Snack
327716,05/01/2013,999027,Chocolate Brownie,2,Snack
119934,06/01/2013,,Chocolate Brownie,2,Snack
119973,06/01/2013,,Chocolate Brownie,2,Snack
119978,06/01/2013,,Chocolate Brownie,2,Snack
219711,06/01/2013,,Chocolate Brownie,2,Snack
219735,06/01/2013,,Chocolate Brownie,2,Snack
319883,06/01/2013,,Chocolate Brownie,2,Snack
319898,06/01/2013,,Chocolate Brownie,2,Snack
319865,06/01/2013,991251,Chocolate Brownie,2,Snack
100036,07/01/2013,,Chocolate Brownie,2,Snack
100054,07/01/2013,,Chocolate Brownie,2,Snack
100073,07/01/2013,,Chocolate Brownie,2,Snack
100099,07/01/2013,,Chocolate Brownie,2,Snack
100100,07/01/2013,,Chocolate Brownie,2,Snack
200009,07/01/2013,,Chocolate Brownie,2,Snack
200009,07/01/2013,,Chocolate Brownie,2,Snack
200032,07/01/2013,,Chocolate Brownie,2,Snack
200033,07/01/2013,,Chocolate Brownie,2,Snack
200045,07/01/2013,,Chocolate Brownie,2,Snack
200046,07/01/2013,,Chocolate Brownie,2,Snack
300002,07/01/2013,,Chocolate Brownie,2,Snack
300012,07/01/2013,,Chocolate Brownie,2,Snack
300013,07/01/2013,,Chocolate Brownie,2,Snack
300019,07/01/2013,,Chocolate Brownie,2,Snack
300034,07/01/2013,,Chocolate Brownie,2,Snack
300044,07/01/2013,,Chocolate Brownie,2,Snack
300047,07/01/2013,,Chocolate Brownie,2,Snack
300053,07/01/2013,993537,Chocolate Brownie,2,Snack
200040,07/01/2013,995410,Chocolate Brownie,2,Snack
200030,07/01/2013,995747,Chocolate Brownie,2,Snack
108573,08/01/2013,,Chocolate Brownie,2,Snack
108638,08/01/2013,,Chocolate Brownie,2,Snack
108638,08/01/2013,,Chocolate Brownie,2,Snack
108646,08/01/2013,,Chocolate Brownie,2,Snack
108657,08/01/2013,,Chocolate Brownie,2,Snack
108689,08/01/2013,,Chocolate Brownie,2,Snack
108689,08/01/2013,,Chocolate Brownie,2,Snack
108699,08/01/2013,,Chocolate Brownie,2,Snack
108700,08/01/2013,,Chocolate Brownie,2,Snack
108720,08/01/2013,,Chocolate Brownie,2,Snack
108722,08/01/2013,,Chocolate Brownie,2,Snack
208848,08/01/2013,,Chocolate Brownie,2,Snack
309038,08/01/2013,,Chocolate Brownie,2,Snack
309039,08/01/2013,,Chocolate Brownie,2,Snack
309049,08/01/2013,,Chocolate Brownie,2,Snack
309075,08/01/2013,,Chocolate Brownie,2,Snack
309080,08/01/2013,,Chocolate Brownie,2,Snack
